run,stream,allowed_tpr_loss_pp,scenario,target_fpr,escalation_rate,full_path_avoided_rate,delta_tpr_vs_full_pp,delta_fpr_vs_full_pp,tpr,fpr,precision,f1,tp,fp,tn,fn,fp_per_1000,full_tpr,full_fpr
0,URL_DAPT,1.0,DOMAIN_TEMPLATE_OOD_EXACT,0.005,0.28590762523275354,0.7140923747672465,-0.8124322370798742,0.034213098729227696,0.9552439465124684,0.012121212121212121,0.9925497559143823,0.9735395948434622,66079,496,40424,3096,12.121212121212121,0.9633682688832671,0.011779081133919844
0,URL_DAPT,1.0,LATE_TEST_Q4,0.005,0.34618673050615595,0.6538132694938441,-0.771311497362015,-0.19057702488088946,0.9563994750796754,0.012811011116993117,0.9966231301629828,0.976097087644012,35711,121,9324,1628,12.811011116993118,0.9641125900532955,0.014716781365802012
0,URL_DAPT,2.0,OFFICIAL_TEST,0.005,0.22040937760323695,0.779590622396763,-1.0651041666666639,0.012053473591935177,0.9505338541666667,0.00678281832127986,0.9915919587068731,0.9706289057306209,73001,619,90641,3799,6.78281832127986,0.9611848958333333,0.006662283585360508
0,URL_DAPT,2.0,DOMAIN_OOD_EXACT,0.005,0.28978493232226504,0.710215067677735,-0.8334336664392428,0.03400864791332642,0.9541544594721141,0.012340280814264198,0.9929279429780599,0.9731551407734865,71324,508,40658,3427,12.340280814264197,0.9624887961365065,0.012000194335130934
0,URL_DAPT,2.0,TEMPLATE_OOD_EXACT,0.005,0.21446691849177846,0.7855330815082215,-1.053329197100883,0.012180942361995472,0.9512676612425618,0.006721665467028404,0.9910825779723516,0.9707670501557699,67462,607,89698,3456,6.721665467028403,0.9618009532135706,0.006599856043408449
0,URL_DAPT,2.0,DOMAIN_TEMPLATE_OOD_EXACT,0.005,0.28590762523275354,0.7140923747672465,-0.8124322370798742,0.034213098729227696,0.9552439465124684,0.012121212121212121,0.9925497559143823,0.9735395948434622,66079,496,40424,3096,12.121212121212121,0.9633682688832671,0.011779081133919844
0,URL_DAPT,2.0,LATE_TEST_Q4,0.005,0.34618673050615595,0.6538132694938441,-0.771311497362015,-0.19057702488088946,0.9563994750796754,0.012811011116993117,0.9966231301629828,0.976097087644012,35711,121,9324,1628,12.811011116993118,0.9641125900532955,0.014716781365802012
1,URL_BASE,0.25,OFFICIAL_TEST,0.005,0.4340652148042366,0.5659347851957635,-0.01822916666666119,0.09314047775586237,0.9610026041666667,0.007593688362919132,0.990697736851996,0.9756242646961625,73805,693,90567,2995,7.593688362919131,0.9611848958333333,0.006662283585360508
1,URL_BASE,0.25,DOMAIN_OOD_EXACT,0.005,0.4728814582848072,0.5271185417151928,-0.002675549490971374,0.18704756352329582,0.9624620406415968,0.013870669970363892,0.9921258756688179,0.9770688613199155,71945,571,40595,2806,13.870669970363892,0.9624887961365065,0.012000194335130934
1,URL_BASE,0.25,TEMPLATE_OOD_EXACT,0.005,0.4310799327639357,0.5689200672360644,-0.014100792464533107,0.09301810530978355,0.9616599452889253,0.007530037096506285,0.9901276150931343,0.975686173523037,68199,680,89625,2719,7.530037096506285,0.9618009532135706,0.006599856043408449
