run,rep,parent_system,parent_label_budget,nominal_review_rate_dev,scenario,realized_review_rate,cascade_error_rate,reviewed_error_rate,error_enrichment_factor,error_capture_rate,cascade_escalation_rate,oracle_review_tpr_upper_bound,oracle_review_fpr_lower_bound
2,RUT,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.01,TEMPLATE_OOD_EXACT,0.01599027434050973,0.027229365537175216,0.10512024825446083,3.8605471034917858,0.06173120728929385,0.21792796313181123,0.9516342818466398,0.007629699352195338
2,RUT,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.01,DOMAIN_TEMPLATE_OOD_EXACT,0.020727553476542985,0.03577819156183296,0.10955302366345311,3.0620056207737676,0.06346788525006347,0.29314682773967937,0.9550993856161908,0.01424731182795699
2,RUT,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.01,LATE_TEST_Q4,0.029625512995896032,0.039607558139534885,0.10028860028860029,2.5320571375617247,0.07501349163518618,0.3420827633378933,0.957363614451378,0.012916887241926946
2,RUT,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.02,OFFICIAL_TEST,0.03182791860049982,0.028329168154230634,0.09964479341933072,3.5173921407378113,0.11195127074144087,0.22632393192907296,0.9534635416666667,0.007166337935568705
2,RUT,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.02,DOMAIN_OOD_EXACT,0.040632521545588655,0.03703511995652061,0.1040339702760085,2.809062597829974,0.11413929652923363,0.3005771370894692,0.9565089430241736,0.013409124034397318
2,RUT,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.02,TEMPLATE_OOD_EXACT,0.03118661729405854,0.027229365537175216,0.09984089101034209,3.666662408054757,0.1143507972665148,0.21792796313181123,0.9542429284525791,0.007120314489784619
2,RUT,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.02,DOMAIN_TEMPLATE_OOD_EXACT,0.04030155774558336,0.03577819156183296,0.10344827586206896,2.8913779972161673,0.11652703731911652,0.29314682773967937,0.957513552584026,0.013220918866080157
2,RUT,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.02,LATE_TEST_Q4,0.05486918604651163,0.039607558139534885,0.09427347097779509,2.3801889186320375,0.1305990286022666,0.3420827633378933,0.9599614344251319,0.01228163049232398
2,RUT,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.05,OFFICIAL_TEST,0.08467809115791979,0.028329168154230634,0.08066896212493851,2.8475584487958763,0.24112581390464188,0.22632393192907296,0.9599088541666667,0.005851413543721236
2,RUT,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.05,DOMAIN_OOD_EXACT,0.10878473390443162,0.03703511995652061,0.08390166534496431,2.265462227298446,0.2464477055672024,0.3005771370894692,0.9627162178432396,0.01088276733226449
2,RUT,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.05,TEMPLATE_OOD_EXACT,0.08243860987576214,0.027229365537175216,0.08110751636445715,2.978678157363753,0.24555808656036446,0.21792796313181123,0.9606728898164076,0.005791484413930569
2,RUT,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.05,DOMAIN_TEMPLATE_OOD_EXACT,0.107543485171897,0.03577819156183296,0.08378378378378379,2.3417556932408417,0.25184056867225185,0.29314682773967937,0.9637152150343332,0.010679374389051808
2,RUT,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.05,LATE_TEST_Q4,0.13124145006839946,0.039607558139534885,0.08078175895765473,2.0395541344171173,0.2676740420939018,0.3420827633378933,0.9663890302364819,0.010799364743250398
3,R0,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.01,OFFICIAL_TEST,0.03758181601808878,0.027424729263358323,0.03483217226092464,1.2701008613953124,0.0477326968973747,0.21924312745448055,0.9517447916666667,0.007484111330265176
3,R0,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.01,DOMAIN_OOD_EXACT,0.051821561979692364,0.03553404591216129,0.03595804894289995,1.0119323037907584,0.05243991260014567,0.2863514411173512,0.9553317012481438,0.01370062673079726
3,R0,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.01,TEMPLATE_OOD_EXACT,0.0358075460697295,0.026429231561253666,0.03654945435648709,1.3829177844909455,0.04951889227880779,0.2102863735323124,0.9523252206774021,0.00740822767288633
3,R0,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.01,DOMAIN_TEMPLATE_OOD_EXACT,0.04986602479676643,0.03436123348017621,0.03788706739526412,1.1026108075288403,0.054982817869415807,0.2788773332122258,0.9562847849656668,0.013465298142717498
3,R0,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.01,LATE_TEST_Q4,0.0958874829001368,0.03821819425444596,0.030985287561301828,0.810747032029052,0.07774049217002237,0.327889876880985,0.9594258014408528,0.014187400741132875
