replicate,model_seed,label_rank_seed,rep,budget,dataset,scenario,target_fpr,threshold,tpr,fpr,precision,f1,tp,fp,tn,fn,fp_per_1000,fpr_ci_lo,fpr_ci_hi,AP,AUC,P_at_R90,FPR_at_TPR90,FPR_at_TPR95
7,282,9108,RUT,20000,FINAL,DOMAIN_OOD_EXACT,0.005,3.0058593750000004,0.8553062835279795,0.0103969295049312,0.993350216739431,0.9191742024526646,63935,428,40738,10816,10.396929504931254,0.009439582563485,0.0114242447772478,0.9938553304555968,0.9882493843673776,0.9924779870503384,0.0123888645969975,0.031239372297527
7,282,9108,RUT,20000,FINAL,TEMPLATE_OOD_EXACT,0.005,3.0058593750000004,0.8472884176090696,0.0055367919827252,0.9917475407671488,0.9138442352440193,60088,500,89805,10830,5.536791982725209,0.0050632270652262,0.0060425299327948,0.9899872098602456,0.9903849089907248,0.9905027932960894,0.0067770333868556,0.0192458889319528
7,282,9108,RUT,20000,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.005,3.0058593750000004,0.8524177809902421,0.0100684261974584,0.9930614032133114,0.9173803800767,58966,412,40508,10209,10.068426197458455,0.009123790636372,0.0110835193476463,0.9934049816056992,0.9881049447810584,0.992178290374996,0.0119990224828934,0.0288367546432062
7,282,9108,RUT,20000,FINAL,LATE_TEST_Q4,0.005,3.0058593750000004,0.8674843996893329,0.0098464796188459,0.9971370520871814,0.927803159417384,32391,93,9352,4948,9.846479618845953,0.0079545279758889,0.0120492145515186,0.9969723597618616,0.9885591545029088,0.9963833634719712,0.0129168872419269,0.0283748014822657
8,302,9109,RU,20000,FINAL,OFFICIAL_TEST,0.005,2.6679687500000004,0.8293359375,0.0055555555555555,0.9921028037383176,0.9034468085106384,63693,507,90753,13107,5.555555555555555,0.0050836090098445,0.0060593340025993,0.9883096963126744,0.9879965996163664,0.9868227567992004,0.0101139601139601,0.031108919570458
8,302,9109,RU,20000,FINAL,DOMAIN_OOD_EXACT,0.005,2.6679687500000004,0.8352797955880189,0.009765340329398,0.9936028007638448,0.907588432382932,62438,402,40764,12313,9.765340329398049,0.0088379681771999,0.0107628062658638,0.9921902128140324,0.9851825685853952,0.9901395184552894,0.0162755672156634,0.0481465286887237
8,302,9109,RU,20000,FINAL,TEMPLATE_OOD_EXACT,0.005,2.6679687500000004,0.8267576637807045,0.0054149825591052,0.9917288273202416,0.9017602411584216,58632,489,89816,12286,5.414982559105255,0.004946746311838,0.0059154050466745,0.9875168613813504,0.9877255594920958,0.9864169486810996,0.0097336803056309,0.0295443220198217
8,302,9109,RU,20000,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.005,2.6679687500000004,0.8330610769786773,0.0094819159335288,0.9933120744635008,0.9061561443509708,57627,388,40532,11548,9.481915933528835,0.0085656455518711,0.0104687628019753,0.991623859270262,0.9849670495128136,0.989779699272022,0.015713587487781,0.0457966764418377
8,302,9109,RU,20000,FINAL,LATE_TEST_Q4,0.005,2.6679687500000004,0.8157958167063928,0.0097406034939121,0.99698883906654,0.8973369469156895,30461,92,9353,6878,9.740603493912124,0.0078593210560565,0.0119327912847939,0.9956743195553108,0.9842816657664072,0.9954974969637728,0.0160931709899417,0.0459502382212811
8,302,9109,RUT,20000,FINAL,OFFICIAL_TEST,0.005,2.4199218750000004,0.8581640625,0.0060157790927021,0.991738894907909,0.9201289998324677,65907,549,90711,10893,6.01577909270217,0.0055243542324746,0.0065389881376409,0.9898248236843816,0.9896939222413982,0.9899176512710348,0.0077142230988384,0.0228796844181459
8,302,9109,RUT,20000,FINAL,DOMAIN_OOD_EXACT,0.005,2.4199218750000004,0.8637075089296464,0.0104940970703979,0.9933533348719132,0.9240049804645571,64563,432,40734,10188,10.494097070397904,0.0095322227674736,0.0115259206947193,0.9932859008955685,0.9871714759246304,0.9921108899211089,0.012996161881164,0.0367050478550259
8,302,9109,RUT,20000,FINAL,TEMPLATE_OOD_EXACT,0.005,2.4199218750000004,0.8562142192391212,0.0058911466696196,0.9913147111161902,0.918824855679385,60721,532,89773,10197,5.891146669619623,0.0054024102967866,0.0064120186065406,0.9891952551269988,0.989540825373058,0.9894637351059048,0.0075300370965062,0.0212834283815957
8,302,9109,RUT,20000,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.005,2.4199218750000004,0.8620889049512107,0.0102394916911045,0.993022946015253,0.9229352544707458,59635,419,40501,9540,10.239491691104591,0.0092867441371784,0.0112626627327889,0.9928576532034662,0.9870956641976144,0.9917800363207696,0.0126099706744868,0.034188660801564
8,302,9109,RUT,20000,FINAL,LATE_TEST_Q4,0.005,2.4199218750000004,0.8764026888775811,0.0119640021175224,0.9965587599354386,0.932626538987688,32724,113,9332,4615,11.9640021175225,0.0098699187296896,0.0143665885888498,0.9963139382778724,0.9864205738869336,0.9963247280595156,0.0131286394917946,0.0344097406034939
9,322,9110,RU,20000,FINAL,OFFICIAL_TEST,0.005,3.6875,0.6997786458333334,0.0056651325882095,0.9904718024327313,0.8201281855638639,53743,517,90743,23057,5.665132588209511,0.0051884761043231,0.0061736094104311,0.9876649061157008,0.9886502488026429,0.9837467799553108,0.0125136971290817,0.0322594784133245
9,322,9110,RU,20000,FINAL,DOMAIN_OOD_EXACT,0.005,3.6875,0.704766491418175,0.0106884322013311,0.9917171793230676,0.8239737864912844,52682,440,40726,22069,10.688432201331196,0.0097175675640052,0.011729208357201,0.9910120181119336,0.9840834749720138,0.9860781382807232,0.0230772967983287,0.0534664528980226
9,322,9110,RU,20000,FINAL,TEMPLATE_OOD_EXACT,0.005,3.6875,0.6902196903465975,0.0055035712308288,0.9899486308295918,0.8133495064969591,48949,497,89808,21969,5.503571230828857,0.0050314536287235,0.0060078654500045,0.986782298060324,0.9884617613904232,0.9828958509737512,0.0123027517856154,0.0310392558551575
9,322,9110,RU,20000,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.005,3.6875,0.6958294181423925,0.0103616813294232,0.9912681741422628,0.817680684260148,48134,424,40496,21041,10.361681329423266,0.0094031821578965,0.0113905797789061,0.990384096083886,0.9839917826033044,0.9853290285822808,0.0226539589442815,0.0511241446725317
9,322,9110,RU,20000,FINAL,LATE_TEST_Q4,0.005,3.6875,0.7200514207664908,0.0098464796188459,0.9965528744579116,0.8360334587518268,26886,93,9352,10453,9.846479618845953,0.0079545279758889,0.0120492145515186,0.9962264995017244,0.986829671021962,0.9944455934056194,0.0199047114875595,0.0385389094759131
9,322,9110,RUT,20000,FINAL,OFFICIAL_TEST,0.005,3.88671875,0.7383984375,0.0059390751698444,0.9905329164556078,0.8460809691833706,56709,542,90718,20091,5.939075169844401,0.0054508426681055,0.0064590996604243,0.9884330254308008,0.989332534405476,0.9840038709493788,0.0123164584703046,0.0287201402586017
9,322,9110,RUT,20000,FINAL,DOMAIN_OOD_EXACT,0.005,3.88671875,0.7423178285240332,0.0113200213768644,0.9916718791886338,0.8490658424249843,55489,466,40700,19262,11.320021376864402,0.0103205064832421,0.0123893267840216,0.9916183814885212,0.985145514928702,0.9862281934199744,0.0228343778846621,0.0466404314239906
9,322,9110,RUT,20000,FINAL,TEMPLATE_OOD_EXACT,0.005,3.88671875,0.7268535491694633,0.0057582636620342,0.990012868035416,0.8382648290441924,51547,520,89785,19371,5.758263662034217,0.0052751607278575,0.0062735160528348,0.98751168047064,0.9890937202468574,0.9831349053552452,0.0121255744421682,0.0278500636731078
9,322,9110,RUT,20000,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.005,3.88671875,0.7311167329237441,0.0109481915933528,0.9912196460419812,0.841528145227042,50575,448,40472,18600,10.948191593352885,0.009962559354227,0.0120041085082177,0.9909583249761216,0.9849591735582154,0.9855258162490508,0.0223607038123167,0.0448680351906158
9,322,9110,RUT,20000,FINAL,LATE_TEST_Q4,0.005,3.88671875,0.7637055089852434,0.0098464796188459,0.9967492747037644,0.8648025717231759,28516,93,9352,8823,9.846479618845953,0.0079545279758889,0.0120492145515186,0.9963956665585848,0.9870267692153832,0.9949732398947336,0.0179989412387506,0.0397035468501852
